fee_id,account_id,period,aum,fee_rate,calculated_fee,billed_fee,period_end_date,invoice_date
503246,ACC00246,2026-07,210545985.87,0.0035,61409.25,61353.25,2026-07-31,2026-08-02
503247,ACC00247,2026-07,6382421.73,0.006,3191.21,3188.97,2026-07-31,2026-08-08
503248,ACC00248,2026-07,108147952.81,0.0045,40555.48,40568.95,2026-07-31,2026-08-08
503249,ACC00249,2026-07,154189044.66,0.0075,96368.15,96368.0,2026-07-31,2026-08-03
503250,ACC00250,2026-07,11397554.28,0.006,5698.78,5698.67,2026-07-31,2026-08-04
503251,ACC00251,2026-07,154032306.83,0.0045,57762.12,57797.26,2026-07-31,2026-08-03
503252,ACC00252,2026-07,127127579.99,0.006,63563.79,63612.82,2026-07-31,2026-08-07
503253,ACC00253,2026-07,72136402.74,0.0045,27051.15,27054.19,2026-07-31,2026-08-05
503254,ACC00254,2026-07,25785499.82,0.0035,7520.77,7518.66,2026-07-31,2026-08-05
503255,ACC00255,2026-07,230738285.62,0.0075,144211.43,144076.59,2026-07-31,2026-08-04
503256,ACC00256,2026-07,160156140.82,0.0075,100097.59,100180.12,2026-07-31,2026-08-05
503257,ACC00257,2026-07,135980364.27,0.0075,84987.73,84973.4,2026-07-31,2026-08-08
503258,ACC00258,2026-07,84575711.4,0.0035,24667.92,24679.02,2026-07-31,2026-08-08
503259,ACC00259,2026-07,119205120.49,0.0075,74503.2,74550.18,2026-07-31,2026-08-05
503260,ACC00260,2026-07,31030636.96,0.006,15515.32,15508.54,2026-07-31,2026-08-08
503261,ACC00261,2026-07,223613316.53,0.0035,65220.55,65185.96,2026-07-31,2026-08-19
503262,ACC00262,2026-07,90922266.71,0.0035,26518.99,26531.59,2026-07-31,2026-08-02
503263,ACC00263,2026-07,144254086.55,0.0035,42074.11,42052.99,2026-07-31,2026-08-03
503264,ACC00264,2026-07,42970735.24,0.0035,12533.13,12540.3,2026-07-31,2026-08-21
503265,ACC00265,2026-07,174180730.85,0.0045,65317.77,65323.11,2026-07-31,2026-08-04
503266,ACC00266,2026-07,34467824.23,0.0075,21542.39,21553.64,2026-07-31,2026-08-15
503267,ACC00267,2026-07,182536743.54,0.0075,114085.46,128187.13,2026-07-31,2026-08-04
503268,ACC00268,2026-07,147847914.15,0.0075,92404.95,92323.21,2026-07-31,2026-08-03
503269,ACC00269,2026-07,32698011.23,0.0075,20436.26,20452.58,2026-07-31,2026-08-05
503270,ACC00270,2026-07,28594148.09,0.0035,8339.96,8343.75,2026-07-31,2026-08-04
503271,ACC00271,2026-07,3984572.86,0.0075,2490.36,2489.45,2026-07-31,2026-08-03
503272,ACC00272,2026-07,11887203.52,0.0045,4457.7,4455.66,2026-07-31,2026-08-06
503273,ACC00273,2026-07,54651322.15,0.0035,15939.97,15946.2,2026-07-31,2026-08-08
503274,ACC00274,2026-07,28277017.59,0.0075,17673.14,17687.54,2026-07-31,2026-08-07
503275,ACC00275,2026-07,183037954.66,0.0075,114398.72,114336.84,2026-07-31,2026-08-08
503276,ACC00276,2026-07,136386112.43,0.0035,39779.28,39760.2,2026-07-31,2026-08-04
503277,ACC00277,2026-07,166769005.28,0.0075,104230.63,104301.63,2026-07-31,2026-08-05
503278,ACC00278,2026-07,245552793.36,0.006,122776.4,136655.59,2026-07-31,2026-08-03
503279,ACC00279,2026-07,57108729.1,0.0045,21415.77,21396.53,2026-07-31,2026-08-06
503280,ACC00280,2026-07,164902695.26,0.0075,103064.18,103139.28,2026-07-31,2026-08-08
503281,ACC00281,2026-07,6410036.28,0.0045,2403.76,2405.93,2026-07-31,2026-08-12
503282,ACC00282,2026-07,204001786.0,0.006,102000.89,102060.13,2026-07-31,2026-08-06
503283,ACC00283,2026-07,113232399.21,0.006,56616.2,56630.23,2026-07-31,2026-08-05
503284,ACC00284,2026-07,103732842.88,0.0075,64833.03,64859.51,2026-07-31,2026-08-06
503285,ACC00285,2026-07,10551023.83,0.0045,3956.63,3959.81,2026-07-31,2026-08-13
503286,ACC00286,2026-07,154831642.83,0.0075,96769.78,96849.7,2026-07-31,2026-08-05
503287,ACC00287,2026-07,73137333.73,0.0035,21331.72,21346.21,2026-07-31,2026-08-13
503288,ACC00288,2026-07,211730601.47,0.0075,132331.63,132330.16,2026-07-31,2026-08-08
503289,ACC00289,2026-07,170941449.78,0.0035,49857.92,49828.54,2026-07-31,2026-08-07
503290,ACC00290,2026-07,116775259.68,0.0075,72984.54,73047.03,2026-07-31,2026-08-04
503291,ACC00291,2026-07,14744051.55,0.0035,4300.35,4297.97,2026-07-31,2026-08-18
503292,ACC00292,2026-07,120650552.31,0.0075,75406.6,85140.95,2026-07-31,2026-08-08
503293,ACC00293,2026-07,23386929.53,0.0035,6821.19,6815.34,2026-07-31,2026-08-06
503294,ACC00294,2026-07,238511840.17,0.006,119255.92,128069.04,2026-07-31,2026-08-07
503295,ACC00295,2026-07,233941084.98,0.0075,146213.18,146308.05,2026-07-31,2026-08-06
503296,ACC00296,2026-07,99242056.37,0.0045,37215.77,37228.23,2026-07-31,2026-08-07
503297,ACC00297,2026-07,8951978.92,0.0035,2610.99,2609.97,2026-07-31,2026-08-06
503298,ACC00298,2026-07,208751426.07,0.006,104375.71,104452.12,2026-07-31,2026-08-02
503299,ACC00299,2026-07,116937055.42,0.0045,43851.4,43822.3,2026-07-31,2026-08-08
503300,ACC00300,2026-07,137587383.01,0.0045,51595.27,51550.35,2026-07-31,2026-08-02
503301,ACC00001,2026-08,227823380.19,0.0035,66448.49,66415.91,2026-08-31,2026-09-08
503302,ACC00002,2026-08,44578236.61,0.0045,16716.84,16710.14,2026-08-31,2026-09-05
503303,ACC00003,2026-08,142778326.09,0.0075,89236.45,89183.6,2026-08-31,2026-09-07
503304,ACC00004,2026-08,67454313.58,0.0045,25295.37,25290.32,2026-08-31,2026-09-08
503305,ACC00005,2026-08,49627803.34,0.006,24813.9,24832.45,2026-08-31,2026-09-02
503306,ACC00006,2026-08,133379387.84,0.006,66689.69,66666.41,2026-08-31,2026-09-04
503307,ACC00007,2026-08,124837325.99,0.0045,46814.0,46842.99,2026-08-31,2026-09-04
503308,ACC00008,2026-08,243264601.01,0.0035,70952.18,70934.69,2026-08-31,2026-09-17
503309,ACC00009,2026-08,136249164.87,0.006,68124.58,68061.05,2026-08-31,2026-09-02
503310,ACC00010,2026-08,180516300.61,0.0075,112822.69,112813.92,2026-08-31,2026-09-08
503311,ACC00011,2026-08,117531502.37,0.0045,44074.31,44087.56,2026-08-31,2026-09-07
503312,ACC00012,2026-08,158510435.51,0.006,79255.22,79191.8,2026-08-31,2026-09-05
503313,ACC00013,2026-08,246069441.92,0.0045,92276.04,92324.49,2026-08-31,2026-09-03
503314,ACC00014,2026-08,220653205.88,0.0045,82744.95,82762.36,2026-08-31,2026-09-03
503315,ACC00015,2026-08,51775164.44,0.0035,15101.09,15104.73,2026-08-31,2026-09-07
503316,ACC00016,2026-08,178259448.52,0.0035,51992.34,51998.95,2026-08-31,2026-09-07
503317,ACC00017,2026-08,211615078.92,0.0035,61721.06,61752.4,2026-08-31,2026-09-03
503318,ACC00018,2026-08,77650248.49,0.0075,48531.41,48484.26,2026-08-31,2026-09-08
503319,ACC00019,2026-08,67519959.25,0.006,33759.98,33757.21,2026-08-31,2026-09-06
503320,ACC00020,2026-08,171811941.46,0.006,85905.97,85846.63,2026-08-31,2026-09-04
503321,ACC00021,2026-08,204426061.22,0.0035,59624.27,59569.02,2026-08-31,2026-09-02
503322,ACC00022,2026-08,175398336.57,0.0035,51157.85,51150.98,2026-08-31,2026-09-21
503323,ACC00023,2026-08,110064321.12,0.006,55032.16,55023.65,2026-08-31,2026-09-05
503324,ACC00024,2026-08,239031889.56,0.0045,89636.96,89599.49,2026-08-31,2026-09-07
503325,ACC00025,2026-08,4930643.68,0.0035,1438.1,1438.64,2026-08-31,2026-09-02
503326,ACC00026,2026-08,153991811.55,0.0075,96244.88,96221.61,2026-08-31,2026-09-08
503327,ACC00027,2026-08,109756971.68,0.0075,68598.11,68630.06,2026-08-31,2026-09-08
503328,ACC00028,2026-08,164765576.42,0.006,82382.79,82387.4,2026-08-31,2026-09-04
503329,ACC00029,2026-08,100216092.34,0.0035,29229.69,29223.24,2026-08-31,2026-09-07
503330,ACC00030,2026-08,89151301.67,0.0035,26002.46,26014.25,2026-08-31,2026-09-02
503331,ACC00031,2026-08,125499361.31,0.0035,36603.98,36585.0,2026-08-31,2026-09-02
503332,ACC00032,2026-08,122517845.5,0.0075,76573.65,76611.97,2026-08-31,2026-09-03
503333,ACC00033,2026-08,50450641.76,0.0035,14714.77,14716.49,2026-08-31,2026-09-05
503334,ACC00034,2026-08,49044823.38,0.0035,14304.74,14302.08,2026-08-31,2026-09-03
503335,ACC00035,2026-08,230262791.2,0.0075,143914.24,143977.38,2026-08-31,2026-09-02
503336,ACC00036,2026-08,73230961.96,0.0075,45769.35,45782.08,2026-08-31,2026-09-04
503337,ACC00037,2026-08,176191062.25,0.0045,66071.65,66086.79,2026-08-31,2026-09-06
503338,ACC00038,2026-08,98351043.7,0.0045,36881.64,36885.87,2026-08-31,2026-09-08
503339,ACC00039,2026-08,2279520.18,0.0075,1424.7,1424.88,2026-08-31,2026-09-02
503340,ACC00040,2026-08,188207892.78,0.0035,54893.97,54909.7,2026-08-31,2026-09-08
503341,ACC00041,2026-08,67288115.39,0.006,33644.06,33618.89,2026-08-31,2026-09-06
503342,ACC00042,2026-08,145524428.51,0.0075,90952.77,90872.96,2026-08-31,2026-09-05
503343,ACC00043,2026-08,28454096.69,0.0045,10670.29,10674.13,2026-08-31,2026-09-05
503344,ACC00044,2026-08,234462100.98,0.0035,68384.78,68346.75,2026-08-31,2026-09-04
503345,ACC00045,2026-08,43388005.36,0.0035,12654.83,12656.71,2026-08-31,2026-09-02
503346,ACC00046,2026-08,64018219.36,0.0075,40011.39,40035.95,2026-08-31,2026-09-05
503347,ACC00047,2026-08,194986180.85,0.006,97493.09,97549.98,2026-08-31,2026-09-02
503348,ACC00048,2026-08,181232894.78,0.006,90616.45,90696.3,2026-08-31,2026-09-08
503349,ACC00049,2026-08,87579116.68,0.0075,54736.95,54718.02,2026-08-31,2026-09-08
503350,ACC00050,2026-08,176883973.43,0.0045,66331.49,66311.13,2026-08-31,2026-09-02
503351,ACC00051,2026-08,149134985.28,0.0075,93209.37,93136.83,2026-08-31,2026-09-07
503352,ACC00052,2026-08,96532960.41,0.006,48266.48,48268.77,2026-08-31,2026-09-06
503353,ACC00053,2026-08,245599288.95,0.0075,153499.56,153526.12,2026-08-31,2026-09-05
503354,ACC00054,2026-08,177429738.46,0.006,88714.87,88639.65,2026-08-31,2026-09-03
503355,ACC00055,2026-08,242992447.26,0.006,121496.22,121400.16,2026-08-31,2026-09-08
503356,ACC00056,2026-08,97627544.3,0.0045,36610.33,36628.84,2026-08-31,2026-09-07
503357,ACC00057,2026-08,157548007.14,0.0045,59080.5,59138.92,2026-08-31,2026-09-07
503358,ACC00058,2026-08,31855571.96,0.006,15927.79,15915.92,2026-08-31,2026-09-08
503359,ACC00059,2026-08,12073504.71,0.0045,4527.56,4527.31,2026-08-31,2026-09-06
503360,ACC00060,2026-08,228386098.54,0.0045,85644.79,85649.11,2026-08-31,2026-09-08
503361,ACC00061,2026-08,178136074.39,0.0035,51956.36,51961.88,2026-08-31,2026-09-04
503362,ACC00062,2026-08,98030377.19,0.0045,36761.39,36751.77,2026-08-31,2026-09-02
503363,ACC00063,2026-08,166374878.17,0.0035,48526.01,48524.98,2026-08-31,2026-09-05
503364,ACC00064,2026-08,111178381.01,0.0075,69486.49,69525.66,2026-08-31,2026-09-05
503365,ACC00065,2026-08,139661208.35,0.0035,40734.52,40763.09,2026-08-31,2026-09-05
503366,ACC00066,2026-08,134266590.02,0.0075,83916.62,83886.86,2026-08-31,2026-09-02
503367,ACC00067,2026-08,212826893.76,0.006,106413.45,106458.23,2026-08-31,2026-09-07
503368,ACC00068,2026-08,28728742.52,0.0035,8379.22,8378.41,2026-08-31,2026-09-03
503369,ACC00069,2026-08,17842942.0,0.006,8921.47,8926.54,2026-08-31,2026-09-02
503370,ACC00070,2026-08,13827868.79,0.0035,4033.13,4035.67,2026-08-31,2026-09-06
503371,ACC00071,2026-08,133220373.85,0.006,66610.19,66605.5,2026-08-31,2026-09-06
503372,ACC00072,2026-08,210608486.15,0.006,105304.24,105333.69,2026-08-31,2026-09-03
503373,ACC00073,2026-08,54566328.48,0.0045,20462.37,20475.95,2026-08-31,2026-09-07
503374,ACC00074,2026-08,185306433.0,0.0045,69489.91,69420.98,2026-08-31,2026-09-05
503375,ACC00075,2026-08,187966216.58,0.0075,117478.89,117470.71,2026-08-31,2026-09-05
503376,ACC00076,2026-08,69121014.38,0.006,34560.51,34578.37,2026-08-31,2026-09-03
503377,ACC00077,2026-08,233026994.58,0.0075,145641.87,145752.55,2026-08-31,2026-09-03
503378,ACC00078,2026-08,34477770.96,0.006,17238.89,17231.15,2026-08-31,2026-09-05
503379,ACC00079,2026-08,2028238.21,0.0035,591.57,591.54,2026-08-31,2026-09-05
503380,ACC00080,2026-08,79823826.82,0.0045,29933.94,29962.21,2026-08-31,2026-09-02
503381,ACC00081,2026-08,153410932.04,0.0035,44744.86,44705.77,2026-08-31,2026-09-07
503382,ACC00082,2026-08,33435894.47,0.0075,20897.43,20892.39,2026-08-31,2026-09-06
503383,ACC00083,2026-08,54764062.87,0.0045,20536.52,20527.51,2026-08-31,2026-09-06
503384,ACC00084,2026-08,33488199.4,0.0075,20930.12,20950.69,2026-08-31,2026-09-08
503385,ACC00085,2026-08,52728716.1,0.006,26364.36,26348.3,2026-08-31,2026-09-07
503386,ACC00086,2026-08,34864156.33,0.0045,13074.06,13084.87,2026-08-31,2026-09-08
503387,ACC00087,2026-08,89761131.4,0.0045,33660.42,33666.8,2026-08-31,2026-09-06
503388,ACC00088,2026-08,100680792.11,0.0075,62925.5,66262.11,2026-08-31,2026-09-08
503389,ACC00089,2026-08,151669213.43,0.0075,94793.26,94705.04,2026-08-31,2026-09-07
503390,ACC00090,2026-08,216551357.77,0.0075,135344.6,135277.73,2026-08-31,2026-09-03
503391,ACC00091,2026-08,201484720.15,0.0045,75556.77,75519.73,2026-08-31,2026-09-04
503392,ACC00092,2026-08,172842628.13,0.0035,50412.43,50374.67,2026-08-31,2026-09-07
503393,ACC00093,2026-08,139461423.12,0.0045,52298.03,52301.54,2026-08-31,2026-09-02
503394,ACC00094,2026-08,35450540.43,0.0035,10339.74,10336.3,2026-08-31,2026-09-03
503395,ACC00095,2026-08,31775047.02,0.006,15887.52,15881.13,2026-08-31,2026-09-02
503396,ACC00096,2026-08,186771237.06,0.0075,116732.02,116646.35,2026-08-31,2026-09-07
503397,ACC00097,2026-08,49616313.26,0.006,24808.16,24820.56,2026-08-31,2026-09-05
503398,ACC00098,2026-08,81501339.53,0.006,40750.67,40730.35,2026-08-31,2026-09-06
503399,ACC00099,2026-08,157041915.99,0.0075,98151.2,98096.27,2026-08-31,2026-09-02
503400,ACC00100,2026-08,150721450.88,0.006,75360.73,75367.07,2026-08-31,2026-09-02
503401,ACC00101,2026-08,98139827.18,0.006,49069.91,49105.91,2026-08-31,2026-09-06
503402,ACC00102,2026-08,13524399.67,0.0035,3944.62,3946.09,2026-08-31,2026-09-02
503403,ACC00103,2026-08,219498320.75,0.0035,64020.34,63989.11,2026-08-31,2026-09-03
503404,ACC00104,2026-08,87856627.77,0.006,43928.31,43904.43,2026-08-31,2026-09-05
503405,ACC00105,2026-08,35639021.91,0.0045,13364.63,13377.73,2026-08-31,2026-09-11
503406,ACC00106,2026-08,88698020.45,0.0075,55436.26,55490.1,2026-08-31,2026-09-13
503407,ACC00107,2026-08,243996251.79,0.0075,152497.66,152583.79,2026-08-31,2026-09-05
503408,ACC00108,2026-08,163461925.61,0.006,81730.96,81670.41,2026-08-31,2026-09-07
503409,ACC00109,2026-08,190656484.66,0.006,95328.24,95289.98,2026-08-31,2026-09-06
503410,ACC00110,2026-08,28863456.16,0.006,14431.73,14431.65,2026-08-31,2026-09-06
503411,ACC00111,2026-08,223074657.87,0.006,111537.33,111540.9,2026-08-31,2026-09-03
503412,ACC00112,2026-08,234745347.77,0.0045,88029.51,87983.8,2026-08-31,2026-09-08
503413,ACC00113,2026-08,105457196.98,0.006,52728.6,52752.48,2026-08-31,2026-09-03
503414,ACC00114,2026-08,115460923.79,0.0075,72163.08,72205.1,2026-08-31,2026-09-21
503415,ACC00115,2026-08,125689078.87,0.0045,47133.4,47118.46,2026-08-31,2026-09-02
503416,ACC00116,2026-08,159350431.66,0.0075,99594.02,99581.86,2026-08-31,2026-09-04
503417,ACC00117,2026-08,238153964.38,0.0045,89307.74,89386.24,2026-08-31,2026-09-03
503418,ACC00118,2026-08,14207660.6,0.0045,5327.87,5322.84,2026-08-31,2026-09-03
503419,ACC00119,2026-08,18680986.06,0.0045,7005.37,7011.58,2026-08-31,2026-09-03
503420,ACC00120,2026-08,108499129.65,0.0075,67811.96,67805.81,2026-08-31,2026-09-03
503421,ACC00121,2026-08,80670001.61,0.006,40335.0,40317.77,2026-08-31,2026-09-15
503422,ACC00122,2026-08,229496031.51,0.0035,66936.34,66910.11,2026-08-31,2026-09-08
503423,ACC00123,2026-08,115719850.21,0.0035,33751.62,33760.49,2026-08-31,2026-09-06
503424,ACC00124,2026-08,188011121.84,0.006,94005.56,93928.38,2026-08-31,2026-09-02
503425,ACC00125,2026-08,173655353.74,0.006,86827.68,86768.41,2026-08-31,2026-09-05
503426,ACC00126,2026-08,26074463.17,0.006,13037.23,13039.04,2026-08-31,2026-09-02
503427,ACC00127,2026-08,212027418.25,0.0045,79510.28,79530.47,2026-08-31,2026-09-08
503428,ACC00128,2026-08,40442934.26,0.0045,15166.1,15168.79,2026-08-31,2026-09-07
503429,ACC00129,2026-08,32797192.8,0.0035,9565.85,9566.51,2026-08-31,2026-09-03
503430,ACC00130,2026-08,98053994.05,0.006,49027.0,49038.58,2026-08-31,2026-09-06
503431,ACC00131,2026-08,232121802.6,0.0075,145076.13,145046.0,2026-08-31,2026-09-04
503432,ACC00132,2026-08,57082040.74,0.0075,35676.28,35709.02,2026-08-31,2026-09-06
503433,ACC00133,2026-08,206824749.96,0.0035,60323.89,60269.03,2026-08-31,2026-09-02
503434,ACC00134,2026-08,45730755.32,0.0045,17149.03,17156.61,2026-08-31,2026-09-16
503435,ACC00135,2026-08,110381872.34,0.0075,68988.67,68965.59,2026-08-31,2026-09-02
503436,ACC00136,2026-08,18161618.6,0.006,9080.81,9078.13,2026-08-31,2026-09-08
503437,ACC00137,2026-08,181732709.13,0.006,90866.35,91803.0,2026-08-31,2026-09-05
503438,ACC00138,2026-08,158755059.14,0.006,79377.53,79423.08,2026-08-31,2026-09-20
503439,ACC00139,2026-08,238345746.0,0.0075,148966.09,149025.11,2026-08-31,2026-09-03
503440,ACC00140,2026-08,7427737.68,0.0035,2166.42,2164.3,2026-08-31,2026-09-08
503441,ACC00141,2026-08,27524398.79,0.0075,17202.75,17205.04,2026-08-31,2026-09-06
503442,ACC00142,2026-08,247721062.32,0.0075,154825.66,154805.43,2026-08-31,2026-09-03
503443,ACC00143,2026-08,237681572.46,0.0075,148550.98,148405.18,2026-08-31,2026-09-08
503444,ACC00144,2026-08,237679150.2,0.0045,89129.68,89188.77,2026-08-31,2026-09-04
503445,ACC00145,2026-08,178399633.79,0.0035,52033.23,52079.19,2026-08-31,2026-09-02
503446,ACC00146,2026-08,145336813.16,0.0045,54501.3,54529.39,2026-08-31,2026-09-05
503447,ACC00147,2026-08,231742800.48,0.006,115871.4,115911.7,2026-08-31,2026-09-08
503448,ACC00148,2026-08,177571534.85,0.0075,110982.21,110920.85,2026-08-31,2026-09-06
503449,ACC00149,2026-08,22376911.06,0.006,11188.46,11194.64,2026-08-31,2026-09-02
503450,ACC00150,2026-08,161597878.99,0.0045,60599.2,60606.96,2026-08-31,2026-09-02
503451,ACC00151,2026-08,192038879.32,0.0075,120024.3,135121.35,2026-08-31,2026-09-06
503452,ACC00152,2026-08,159904375.91,0.006,79952.19,79920.36,2026-08-31,2026-09-04
503453,ACC00153,2026-08,152857784.52,0.0045,57321.67,57367.68,2026-08-31,2026-09-08
503454,ACC00154,2026-08,205056158.9,0.0035,59808.05,59795.53,2026-08-31,2026-09-07
503455,ACC00155,2026-08,10913991.86,0.0045,4092.75,4420.05,2026-08-31,2026-09-03
503456,ACC00156,2026-08,39866297.94,0.0035,11627.67,11627.96,2026-08-31,2026-09-04
503457,ACC00157,2026-08,208215749.3,0.0035,60729.59,60743.96,2026-08-31,2026-09-05
503458,ACC00158,2026-08,146002539.92,0.0045,54750.95,54731.58,2026-08-31,2026-09-04
503459,ACC00159,2026-08,194625847.28,0.0045,72984.69,73007.6,2026-08-31,2026-09-18
503460,ACC00160,2026-08,101570448.33,0.0035,29624.71,29651.45,2026-08-31,2026-09-08
503461,ACC00161,2026-08,194818145.58,0.0035,56821.96,56872.77,2026-08-31,2026-09-02
503462,ACC00162,2026-08,144824762.52,0.0075,90515.48,90583.21,2026-08-31,2026-09-04
503463,ACC00163,2026-08,42644733.73,0.0075,26652.96,26633.5,2026-08-31,2026-09-02
503464,ACC00164,2026-08,5845039.93,0.006,2922.52,2923.7,2026-08-31,2026-09-04
503465,ACC00165,2026-08,124928211.71,0.0075,78080.13,78049.79,2026-08-31,2026-09-02
503466,ACC00166,2026-08,76138433.35,0.0075,47586.52,47595.99,2026-08-31,2026-09-07
503467,ACC00167,2026-08,113820104.26,0.0075,71137.57,71156.67,2026-08-31,2026-09-06
503468,ACC00168,2026-08,111467891.32,0.006,55733.95,55680.56,2026-08-31,2026-09-03
503469,ACC00169,2026-08,35066574.18,0.0075,21916.61,21927.07,2026-08-31,2026-09-02
503470,ACC00170,2026-08,18176076.27,0.0035,5301.36,5298.38,2026-08-31,2026-09-02
503471,ACC00171,2026-08,81567593.37,0.0035,23790.55,23797.38,2026-08-31,2026-09-07
503472,ACC00172,2026-08,6476688.92,0.0035,1889.03,1887.58,2026-08-31,2026-09-07
503473,ACC00173,2026-08,78913695.33,0.006,39456.85,39454.63,2026-08-31,2026-09-04
503474,ACC00174,2026-08,7573304.94,0.0035,2208.88,2209.94,2026-08-31,2026-09-02
503475,ACC00175,2026-08,80731170.67,0.006,40365.59,40336.76,2026-08-31,2026-09-04
503476,ACC00176,2026-08,115935566.1,0.0035,33814.54,33799.04,2026-08-31,2026-09-06
503477,ACC00177,2026-08,185559434.95,0.006,92779.72,92773.61,2026-08-31,2026-09-06
503478,ACC00178,2026-08,216005540.59,0.006,108002.77,107936.06,2026-08-31,2026-09-08
503479,ACC00179,2026-08,13090894.03,0.0035,3818.18,3819.31,2026-08-31,2026-09-18
503480,ACC00180,2026-08,226566312.72,0.006,113283.16,113265.94,2026-08-31,2026-09-07
503481,ACC00181,2026-08,241781267.05,0.0045,90667.98,90679.52,2026-08-31,2026-09-07
503482,ACC00182,2026-08,178234494.54,0.0075,111396.56,111419.99,2026-08-31,2026-09-06
503483,ACC00183,2026-08,100178076.46,0.006,50089.04,50057.98,2026-08-31,2026-09-06
503484,ACC00184,2026-08,109624306.56,0.006,54812.15,54812.37,2026-08-31,2026-09-08
503485,ACC00185,2026-08,158779425.52,0.006,79389.71,79338.5,2026-08-31,2026-09-03
503486,ACC00186,2026-08,149935684.05,0.0075,93709.8,93670.71,2026-08-31,2026-09-07
503487,ACC00187,2026-08,30086269.99,0.006,15043.13,15055.22,2026-08-31,2026-09-16
503488,ACC00188,2026-08,130902541.27,0.0075,81814.09,81784.96,2026-08-31,2026-09-05
503489,ACC00189,2026-08,34962697.22,0.006,17481.35,17472.94,2026-08-31,2026-09-04
503490,ACC00190,2026-08,222334606.79,0.0045,83375.48,83351.29,2026-08-31,2026-09-06
503491,ACC00191,2026-08,125934191.47,0.0075,78708.87,78754.22,2026-08-31,2026-09-03
503492,ACC00192,2026-08,146668830.52,0.006,73334.42,73354.89,2026-08-31,2026-09-07
503493,ACC00193,2026-08,54050625.12,0.006,27025.31,27037.98,2026-08-31,2026-09-02
503494,ACC00194,2026-08,80695474.52,0.006,40347.74,40368.11,2026-08-31,2026-09-06
503495,ACC00195,2026-08,115887290.98,0.006,57943.65,57941.25,2026-08-31,2026-09-03
503496,ACC00196,2026-08,57174223.02,0.006,28587.11,28584.32,2026-08-31,2026-09-06
503497,ACC00197,2026-08,117819467.08,0.0075,73637.17,73680.41,2026-08-31,2026-09-02
503498,ACC00198,2026-08,65246259.75,0.0045,24467.35,24458.24,2026-08-31,2026-09-06
503499,ACC00199,2026-08,233430424.51,0.0075,145894.02,145798.93,2026-08-31,2026-09-16
503500,ACC00200,2026-08,28454772.15,0.0075,17784.23,17787.19,2026-08-31,2026-09-02
503501,ACC00201,2026-08,119532849.17,0.0035,34863.75,34851.6,2026-08-31,2026-09-06
