movement_id,account_id,movement_type,amount,movement_date,approver_1,approver_2,custodian_match_flag
1103471,ACC00560,Collateral Return,171047.82,2026-07-22,APPR003,,True
1103472,ACC00018,Wire In,108356.75,2026-07-22,APPR009,APPR007,True
1103473,ACC00061,Collateral Return,33773.7,2026-07-22,APPR001,,True
1103474,ACC00563,Collateral Pledge,318673.8,2026-07-22,APPR012,APPR009,True
1103475,ACC00476,Collateral Return,759189.77,2026-07-22,APPR009,APPR010,True
1103476,ACC00070,Collateral Pledge,453931.5,2026-07-22,APPR013,APPR002,True
1103477,ACC00332,Wire In,63612.24,2026-07-22,APPR003,,True
1103478,ACC00852,Collateral Pledge,709571.1,2026-07-22,APPR001,APPR004,True
1103479,ACC00218,Collateral Pledge,136659.66,2026-07-22,APPR013,APPR009,True
1103480,ACC00204,Wire Out,63268.74,2026-07-23,APPR009,APPR006,True
1103481,ACC00814,Wire Out,16771.5,2026-07-23,APPR001,,True
1103482,ACC00298,Collateral Pledge,229996.15,2026-07-23,APPR010,,True
1103483,ACC00542,Collateral Pledge,15957.34,2026-07-23,APPR007,APPR006,True
1103484,ACC00431,Wire Out,50080.49,2026-07-23,APPR008,,True
1103485,ACC00805,Wire In,483691.39,2026-07-23,APPR004,APPR005,True
1103486,ACC00660,Collateral Pledge,133403.68,2026-07-23,APPR006,,True
1103487,ACC00336,Wire In,10471.08,2026-07-23,APPR002,APPR008,True
1103488,ACC00160,Collateral Return,38955.26,2026-07-23,APPR010,,True
1103489,ACC00061,Wire In,165244.43,2026-07-23,APPR007,,True
1103490,ACC00817,Collateral Return,737987.15,2026-07-23,APPR009,APPR010,True
1103491,ACC00245,Wire Out,42893.73,2026-07-24,APPR007,APPR004,True
1103492,ACC00198,Collateral Return,4721502.71,2026-07-24,APPR006,APPR009,True
1103493,ACC00679,Wire Out,154842.27,2026-07-24,APPR011,,True
1103494,ACC00001,Wire In,10440.15,2026-07-24,APPR001,,True
1103495,ACC00860,Collateral Pledge,110352.96,2026-07-24,APPR005,APPR002,True
1103496,ACC00441,Collateral Pledge,209009.4,2026-07-24,APPR012,APPR006,True
1103497,ACC00066,Collateral Return,86019.01,2026-07-24,APPR014,,True
1103498,ACC00001,Wire Out,1445889.0,2026-07-24,APPR007,APPR011,True
1103499,ACC00886,Collateral Return,158238.03,2026-07-24,APPR011,APPR006,True
1103500,ACC00273,Wire Out,130510.51,2026-07-24,APPR005,APPR003,False
1103501,ACC00796,Collateral Return,64186.48,2026-07-24,APPR013,,True
1103502,ACC00835,Collateral Return,46319.48,2026-07-24,APPR004,,True
1103503,ACC00157,Collateral Pledge,553138.21,2026-07-24,APPR009,APPR006,True
1103504,ACC00528,Wire In,493329.89,2026-07-24,APPR001,APPR014,True
1103505,ACC00486,Wire Out,55659.95,2026-07-27,APPR006,,True
1103506,ACC00301,Wire Out,62178.96,2026-07-27,APPR007,APPR003,True
1103507,ACC00727,Wire Out,61264.48,2026-07-27,APPR002,APPR006,True
1103508,ACC00512,Collateral Pledge,408741.62,2026-07-27,APPR002,APPR014,True
1103509,ACC00764,Wire In,38550.05,2026-07-27,APPR003,APPR010,True
1103510,ACC00890,Collateral Return,147449.88,2026-07-27,APPR008,,True
1103511,ACC00589,Collateral Pledge,35117.3,2026-07-27,APPR004,,True
1103512,ACC00565,Collateral Pledge,65524.72,2026-07-27,APPR008,APPR001,True
1103513,ACC00359,Wire In,21230.87,2026-07-27,APPR013,APPR005,True
1103514,ACC00550,Collateral Pledge,24535.92,2026-07-27,APPR014,APPR004,True
1103515,ACC00435,Collateral Return,195187.39,2026-07-27,APPR012,,True
1103516,ACC00582,Collateral Pledge,333835.84,2026-07-27,APPR001,APPR014,True
1103517,ACC00623,Wire In,147113.44,2026-07-27,APPR011,,True
1103518,ACC00241,Wire In,601521.34,2026-07-27,APPR011,APPR003,True
1103519,ACC00850,Collateral Pledge,389048.85,2026-07-27,APPR007,APPR003,True
1103520,ACC00186,Collateral Return,57454.8,2026-07-27,APPR014,APPR010,True
1103521,ACC00517,Collateral Pledge,218370.99,2026-07-27,APPR007,,True
1103522,ACC00068,Wire Out,530723.21,2026-07-27,APPR008,APPR005,True
1103523,ACC00408,Wire Out,51823.69,2026-07-27,APPR001,APPR012,True
1103524,ACC00663,Wire Out,350248.63,2026-07-27,APPR002,APPR010,True
1103525,ACC00376,Collateral Pledge,26885.35,2026-07-28,APPR009,APPR008,True
1103526,ACC00396,Collateral Pledge,20724.0,2026-07-28,APPR014,APPR005,True
1103527,ACC00122,Wire Out,184519.15,2026-07-28,APPR010,APPR007,True
1103528,ACC00571,Wire In,34371.28,2026-07-28,APPR003,,True
1103529,ACC00216,Collateral Pledge,68342.85,2026-07-28,APPR009,,True
1103530,ACC00236,Collateral Pledge,16644.44,2026-07-28,APPR010,APPR003,True
1103531,ACC00209,Wire In,226829.99,2026-07-28,APPR013,,True
1103532,ACC00163,Collateral Pledge,65152.21,2026-07-28,APPR004,,True
1103533,ACC00280,Wire In,22316.71,2026-07-29,APPR006,,True
1103534,ACC00060,Collateral Return,72608.88,2026-07-29,APPR010,APPR006,True
1103535,ACC00281,Wire In,260433.3,2026-07-29,APPR010,APPR005,True
1103536,ACC00733,Collateral Return,299649.12,2026-07-29,APPR011,APPR014,True
1103537,ACC00345,Wire In,417761.86,2026-07-29,APPR014,APPR011,True
1103538,ACC00281,Wire Out,198070.57,2026-07-29,APPR014,APPR013,True
1103539,ACC00805,Wire In,345493.77,2026-07-29,APPR005,APPR006,True
1103540,ACC00132,Wire Out,35242.43,2026-07-29,APPR009,APPR003,True
1103541,ACC00770,Wire Out,829509.74,2026-07-29,APPR008,APPR013,True
1103542,ACC00137,Wire Out,449261.34,2026-07-29,APPR007,APPR013,True
1103543,ACC00405,Collateral Pledge,17620.91,2026-07-29,APPR011,,True
1103544,ACC00152,Wire Out,73516.16,2026-07-29,APPR001,APPR010,True
1103545,ACC00892,Collateral Pledge,154431.77,2026-07-29,APPR011,,True
1103546,ACC00448,Collateral Pledge,34045.19,2026-07-29,APPR007,APPR002,True
1103547,ACC00021,Wire Out,131666.48,2026-07-30,APPR004,APPR007,True
1103548,ACC00442,Wire Out,85516.55,2026-07-30,APPR010,APPR006,True
1103549,ACC00128,Wire Out,363072.3,2026-07-30,APPR011,APPR007,True
1103550,ACC00102,Wire In,302183.71,2026-07-30,APPR008,APPR011,True
1103551,ACC00186,Collateral Return,175870.18,2026-07-30,APPR004,,True
1103552,ACC00705,Wire In,421583.56,2026-07-30,APPR014,,True
1103553,ACC00106,Wire In,21182.44,2026-07-30,APPR006,APPR009,True
1103554,ACC00385,Collateral Return,62694.84,2026-07-30,APPR004,,True
1103555,ACC00071,Collateral Pledge,607888.55,2026-07-30,APPR007,APPR014,True
1103556,ACC00057,Wire In,193608.64,2026-07-30,APPR005,APPR002,True
1103557,ACC00474,Wire In,265656.63,2026-07-30,APPR009,APPR006,True
1103558,ACC00879,Wire Out,190726.73,2026-07-30,APPR014,,True
1103559,ACC00205,Wire Out,17565.59,2026-07-30,APPR001,APPR009,True
1103560,ACC00336,Wire In,26165.92,2026-07-30,APPR003,,True
1103561,ACC00616,Collateral Return,334079.19,2026-07-30,APPR004,APPR002,True
1103562,ACC00224,Wire In,141792.59,2026-07-30,APPR011,,True
1103563,ACC00224,Collateral Pledge,25803.06,2026-07-30,APPR008,APPR006,True
1103564,ACC00630,Wire In,141746.13,2026-07-30,APPR005,,True
1103565,ACC00860,Wire In,95803.25,2026-07-30,APPR014,,True
1103566,ACC00888,Collateral Pledge,142778.88,2026-07-30,APPR007,,True
1103567,ACC00281,Wire Out,407208.22,2026-07-31,APPR010,APPR002,True
1103568,ACC00089,Collateral Pledge,213487.51,2026-07-31,APPR011,,True
1103569,ACC00378,Collateral Return,25008.74,2026-07-31,APPR002,APPR004,True
1103570,ACC00179,Collateral Pledge,164495.1,2026-07-31,APPR013,APPR011,True
1103571,ACC00508,Wire Out,21361.03,2026-07-31,APPR001,APPR010,True
1103572,ACC00404,Collateral Return,177376.01,2026-07-31,APPR004,APPR013,True
1103573,ACC00780,Collateral Pledge,122292.44,2026-07-31,APPR003,,True
1103574,ACC00575,Wire Out,171103.67,2026-07-31,APPR009,,True
1103575,ACC00575,Wire In,268698.62,2026-07-31,APPR012,APPR007,True
1103576,ACC00018,Collateral Return,55485.17,2026-07-31,APPR013,APPR010,True
1103577,ACC00587,Wire In,549445.98,2026-07-31,APPR004,APPR001,True
1103578,ACC00896,Wire In,19592.9,2026-07-31,APPR006,,True
1103579,ACC00181,Collateral Return,26138.66,2026-07-31,APPR002,,True
1103580,ACC00020,Collateral Return,419483.24,2026-07-31,APPR002,APPR001,True
1103581,ACC00621,Wire In,13104.82,2026-08-03,APPR008,,True
1103582,ACC00344,Wire In,100743.07,2026-08-03,APPR001,APPR012,True
1103583,ACC00322,Wire Out,573252.08,2026-08-03,APPR002,APPR012,True
1103584,ACC00529,Wire Out,218078.72,2026-08-03,APPR011,APPR010,True
1103585,ACC00452,Collateral Return,67703.02,2026-08-03,APPR001,APPR008,True
1103586,ACC00119,Collateral Return,23050.82,2026-08-03,APPR012,APPR007,True
1103587,ACC00253,Wire Out,286261.7,2026-08-03,APPR001,,True
1103588,ACC00136,Wire Out,210050.54,2026-08-03,APPR013,APPR001,True
1103589,ACC00309,Collateral Pledge,160548.69,2026-08-03,APPR005,APPR012,True
1103590,ACC00574,Wire In,185678.71,2026-08-03,APPR012,,True
1103591,ACC00853,Wire Out,88194.33,2026-08-03,APPR005,,True
1103592,ACC00750,Wire Out,417550.99,2026-08-03,APPR011,APPR008,True
1103593,ACC00884,Collateral Pledge,91125.89,2026-08-03,APPR008,APPR012,True
1103594,ACC00184,Wire In,375497.12,2026-08-04,APPR014,APPR009,True
1103595,ACC00406,Wire In,180093.84,2026-08-04,APPR004,APPR012,True
1103596,ACC00574,Wire Out,273949.56,2026-08-04,APPR011,APPR010,True
1103597,ACC00605,Collateral Pledge,115061.71,2026-08-04,APPR002,APPR013,True
1103598,ACC00603,Wire In,266204.9,2026-08-04,APPR013,,True
1103599,ACC00051,Collateral Return,46781.28,2026-08-05,APPR010,,True
1103600,ACC00022,Collateral Return,404020.06,2026-08-05,APPR001,APPR008,True
1103601,ACC00183,Collateral Return,10475.05,2026-08-05,APPR011,,True
1103602,ACC00862,Wire In,32477.17,2026-08-05,APPR014,APPR004,True
1103603,ACC00155,Wire In,212849.38,2026-08-05,APPR009,,True
1103604,ACC00452,Collateral Return,74886.88,2026-08-05,APPR014,APPR005,True
1103605,ACC00866,Collateral Return,31446.54,2026-08-05,APPR007,APPR004,True
1103606,ACC00779,Wire In,61430.57,2026-08-05,APPR012,,True
1103607,ACC00736,Collateral Return,382829.9,2026-08-05,APPR003,APPR012,True
1103608,ACC00309,Wire Out,420139.75,2026-08-05,APPR005,APPR014,True
1103609,ACC00813,Wire In,105398.31,2026-08-06,APPR001,APPR003,True
1103610,ACC00284,Collateral Return,14129.45,2026-08-06,APPR001,,True
1103611,ACC00269,Wire Out,44728.07,2026-08-06,APPR013,APPR014,True
1103612,ACC00842,Wire In,44697.75,2026-08-06,APPR013,APPR006,True
1103613,ACC00220,Collateral Pledge,200892.52,2026-08-06,APPR012,APPR005,True
1103614,ACC00355,Collateral Pledge,24406.77,2026-08-06,APPR005,,True
1103615,ACC00696,Wire In,71193.24,2026-08-06,APPR014,,True
1103616,ACC00126,Collateral Return,39147.58,2026-08-06,APPR006,,True
1103617,ACC00759,Collateral Pledge,494506.52,2026-08-06,APPR013,APPR004,True
1103618,ACC00839,Wire In,23434.68,2026-08-06,APPR010,,True
1103619,ACC00252,Wire Out,184922.12,2026-08-06,APPR002,,True
1103620,ACC00401,Wire Out,39786.04,2026-08-07,APPR006,,True
1103621,ACC00781,Collateral Return,29044.76,2026-08-07,APPR007,,True
1103622,ACC00540,Wire In,484946.24,2026-08-07,APPR006,APPR003,True
1103623,ACC00560,Collateral Return,208158.57,2026-08-07,APPR003,APPR011,True
1103624,ACC00659,Wire Out,106188.86,2026-08-07,APPR006,APPR007,True
1103625,ACC00327,Wire Out,828374.74,2026-08-07,APPR008,APPR005,True
1103626,ACC00063,Collateral Pledge,137130.77,2026-08-07,APPR002,,True
1103627,ACC00029,Wire Out,114925.55,2026-08-07,APPR009,,True
1103628,ACC00023,Collateral Pledge,72695.03,2026-08-07,APPR007,,True
1103629,ACC00499,Wire In,149671.3,2026-08-07,APPR014,APPR007,True
1103630,ACC00622,Collateral Return,245110.35,2026-08-07,APPR006,APPR004,True
1103631,ACC00014,Collateral Return,40509.0,2026-08-07,APPR012,,True
1103632,ACC00858,Wire Out,23820.83,2026-08-07,APPR013,APPR001,False
1103633,ACC00338,Collateral Pledge,153016.95,2026-08-07,APPR010,,True
1103634,ACC00024,Wire In,53473.86,2026-08-07,APPR013,APPR008,True
1103635,ACC00667,Wire Out,80071.85,2026-08-07,APPR006,,True
1103636,ACC00592,Wire Out,35725.61,2026-08-10,APPR010,APPR008,True
1103637,ACC00671,Wire Out,14043.06,2026-08-10,APPR005,APPR007,True
1103638,ACC00487,Wire In,101966.96,2026-08-10,APPR008,,True
1103639,ACC00445,Collateral Pledge,117623.55,2026-08-10,APPR002,APPR003,True
1103640,ACC00450,Wire In,42813.38,2026-08-10,APPR007,,True
1103641,ACC00279,Wire In,579694.28,2026-08-10,APPR011,APPR010,True
1103642,ACC00330,Collateral Pledge,355348.16,2026-08-10,APPR012,APPR013,True
1103643,ACC00700,Collateral Return,170894.54,2026-08-10,APPR002,APPR005,True
1103644,ACC00397,Wire Out,38504.03,2026-08-10,APPR008,APPR003,True
1103645,ACC00639,Wire Out,84903.29,2026-08-10,APPR012,,True
1103646,ACC00208,Wire Out,114441.74,2026-08-10,APPR003,,True
1103647,ACC00389,Collateral Return,94488.71,2026-08-10,APPR004,APPR006,True
1103648,ACC00477,Collateral Return,554633.8,2026-08-10,APPR005,APPR001,True
1103649,ACC00090,Collateral Pledge,93113.09,2026-08-10,APPR001,,True
1103650,ACC00449,Collateral Return,128015.08,2026-08-10,APPR014,,True
1103651,ACC00169,Wire In,112610.64,2026-08-10,APPR012,APPR005,True
1103652,ACC00405,Collateral Return,74179.88,2026-08-10,APPR005,,True
1103653,ACC00763,Collateral Return,128703.09,2026-08-11,APPR002,,True
1103654,ACC00360,Collateral Return,180494.04,2026-08-11,APPR002,APPR010,True
1103655,ACC00815,Wire Out,292311.46,2026-08-11,APPR002,APPR007,True
1103656,ACC00694,Collateral Pledge,108118.5,2026-08-11,APPR001,APPR007,True
1103657,ACC00275,Wire Out,1445931.38,2026-08-11,APPR004,APPR014,True
1103658,ACC00240,Wire Out,26098.4,2026-08-11,APPR005,APPR004,True
1103659,ACC00308,Wire Out,254340.35,2026-08-11,APPR009,APPR014,True
1103660,ACC00615,Collateral Return,87669.39,2026-08-11,APPR010,APPR002,True
1103661,ACC00513,Wire Out,102526.35,2026-08-11,APPR006,,True
1103662,ACC00172,Wire In,118239.55,2026-08-11,APPR013,APPR010,True
1103663,ACC00630,Collateral Pledge,51402.83,2026-08-11,APPR004,,True
1103664,ACC00582,Collateral Pledge,42268.91,2026-08-11,APPR014,APPR005,True
1103665,ACC00649,Collateral Pledge,84189.94,2026-08-11,APPR006,,True
1103666,ACC00741,Wire In,216877.84,2026-08-11,APPR008,APPR014,True
1103667,ACC00026,Collateral Pledge,103382.06,2026-08-11,APPR014,APPR012,True
1103668,ACC00402,Collateral Pledge,69390.09,2026-08-11,APPR011,,True
1103669,ACC00800,Collateral Pledge,58061.66,2026-08-12,APPR010,APPR012,True
1103670,ACC00570,Collateral Pledge,51216.53,2026-08-12,APPR007,APPR001,True
1103671,ACC00600,Wire In,14568.05,2026-08-12,APPR010,,True
1103672,ACC00117,Collateral Pledge,300181.26,2026-08-12,APPR007,APPR009,True
1103673,ACC00278,Wire Out,417929.4,2026-08-12,APPR011,,True
1103674,ACC00067,Collateral Return,77034.83,2026-08-12,APPR011,APPR004,True
1103675,ACC00392,Wire Out,28937.32,2026-08-12,APPR012,APPR005,True
1103676,ACC00863,Wire Out,102469.01,2026-08-12,APPR009,APPR012,True
1103677,ACC00882,Collateral Pledge,29204.99,2026-08-12,APPR003,,True
1103678,ACC00141,Collateral Pledge,84507.38,2026-08-12,APPR004,APPR006,True
1103679,ACC00739,Wire Out,488575.56,2026-08-12,APPR004,APPR009,True
1103680,ACC00413,Wire In,155100.94,2026-08-12,APPR012,,True
1103681,ACC00070,Wire Out,104849.47,2026-08-12,APPR007,,True
1103682,ACC00536,Wire In,144293.4,2026-08-12,APPR013,APPR004,True
1103683,ACC00659,Collateral Pledge,31220.07,2026-08-13,APPR004,APPR012,True
1103684,ACC00657,Collateral Pledge,281397.99,2026-08-13,APPR001,APPR012,True
1103685,ACC00165,Wire Out,31578.31,2026-08-13,APPR009,APPR003,True
1103686,ACC00104,Collateral Pledge,387425.75,2026-08-13,APPR008,APPR004,True
1103687,ACC00101,Collateral Pledge,99229.92,2026-08-13,APPR002,APPR001,True
1103688,ACC00420,Collateral Return,409329.9,2026-08-13,APPR007,APPR006,True
1103689,ACC00011,Wire Out,136274.9,2026-08-13,APPR002,APPR001,True
1103690,ACC00289,Collateral Return,71202.16,2026-08-13,APPR003,,True
1103691,ACC00674,Wire Out,9361.39,2026-08-13,APPR010,,True
1103692,ACC00395,Wire Out,92331.33,2026-08-13,APPR011,APPR002,True
1103693,ACC00210,Wire In,430217.99,2026-08-13,APPR007,APPR008,True
1103694,ACC00226,Wire In,194827.09,2026-08-13,APPR009,,True
1103695,ACC00418,Wire Out,18132.85,2026-08-13,APPR013,APPR010,True
1103696,ACC00773,Collateral Return,11912.48,2026-08-13,APPR004,APPR001,True
1103697,ACC00840,Collateral Return,922828.93,2026-08-13,APPR014,APPR005,True
1103698,ACC00349,Collateral Return,67279.62,2026-08-13,APPR007,,True
1103699,ACC00005,Wire Out,36971.64,2026-08-14,APPR014,,True
1103700,ACC00676,Wire In,282361.58,2026-08-14,APPR006,APPR001,True
1103701,ACC00803,Collateral Return,118968.8,2026-08-14,APPR011,,True
1103702,ACC00018,Wire Out,172941.03,2026-08-14,APPR008,APPR014,True
1103703,ACC00817,Collateral Pledge,118996.31,2026-08-14,APPR014,,True
1103704,ACC00578,Wire In,64594.73,2026-08-14,APPR008,APPR009,False
1103705,ACC00829,Collateral Return,34750.2,2026-08-14,APPR002,APPR009,True
1103706,ACC00031,Collateral Return,25033.97,2026-08-14,APPR003,APPR008,True
1103707,ACC00068,Wire In,178567.37,2026-08-14,APPR004,APPR006,True
1103708,ACC00164,Wire Out,51449.26,2026-08-14,APPR003,,True
1103709,ACC00453,Wire Out,26952.82,2026-08-14,APPR010,,True
1103710,ACC00452,Wire In,20369.99,2026-08-17,APPR005,APPR002,True
1103711,ACC00341,Collateral Return,516191.78,2026-08-17,APPR004,APPR014,True
1103712,ACC00457,Collateral Return,80527.24,2026-08-17,APPR003,APPR012,True
1103713,ACC00839,Collateral Pledge,765100.89,2026-08-17,APPR007,APPR005,True
1103714,ACC00828,Wire In,101768.6,2026-08-17,APPR011,,True
1103715,ACC00542,Wire Out,252964.11,2026-08-17,APPR010,,True
1103716,ACC00055,Collateral Return,29471.88,2026-08-17,APPR002,APPR007,True
1103717,ACC00492,Collateral Return,85999.51,2026-08-17,APPR013,,True
1103718,ACC00037,Collateral Pledge,71603.13,2026-08-17,APPR013,APPR001,True
1103719,ACC00705,Wire Out,137638.05,2026-08-17,APPR003,,True
1103720,ACC00314,Collateral Pledge,182677.82,2026-08-17,APPR003,,True
1103721,ACC00017,Wire In,162430.7,2026-08-17,APPR002,,True
1103722,ACC00229,Collateral Pledge,78979.91,2026-08-17,APPR010,,True
1103723,ACC00892,Wire In,226993.66,2026-08-17,APPR012,,True
1103724,ACC00014,Wire In,189558.66,2026-08-17,APPR008,APPR003,True
1103725,ACC00487,Collateral Return,46227.09,2026-08-17,APPR011,,False
1103726,ACC00294,Collateral Return,154870.71,2026-08-17,APPR008,,True
1103727,ACC00865,Collateral Pledge,49766.13,2026-08-17,APPR008,,True
1103728,ACC00007,Collateral Return,258905.15,2026-08-18,APPR002,APPR012,True
1103729,ACC00728,Wire Out,3647.61,2026-08-18,APPR003,,True
1103730,ACC00400,Wire Out,299120.38,2026-08-18,APPR009,APPR008,True
1103731,ACC00370,Wire In,111464.72,2026-08-18,APPR004,,True
1103732,ACC00006,Wire In,256833.27,2026-08-18,APPR014,APPR007,True
1103733,ACC00319,Collateral Pledge,160277.68,2026-08-18,APPR011,APPR010,True
1103734,ACC00117,Collateral Return,49398.31,2026-08-18,APPR011,APPR009,True
1103735,ACC00652,Collateral Pledge,226450.78,2026-08-19,APPR009,APPR008,True
1103736,ACC00148,Wire In,35919.47,2026-08-19,APPR001,APPR014,True
1103737,ACC00657,Collateral Pledge,67944.16,2026-08-19,APPR011,APPR003,True
1103738,ACC00115,Wire Out,71060.44,2026-08-19,APPR008,,True
1103739,ACC00176,Collateral Pledge,97462.61,2026-08-19,APPR014,,True
1103740,ACC00707,Wire Out,6494.71,2026-08-19,APPR009,APPR008,True
1103741,ACC00687,Wire Out,16249.96,2026-08-19,APPR004,APPR005,True
1103742,ACC00532,Collateral Return,12727.45,2026-08-19,APPR006,,True
1103743,ACC00847,Collateral Return,31913.18,2026-08-19,APPR010,APPR011,True
1103744,ACC00551,Wire In,19543.39,2026-08-19,APPR001,APPR005,True
1103745,ACC00284,Wire Out,497963.27,2026-08-19,APPR014,APPR001,True
1103746,ACC00768,Wire Out,133687.78,2026-08-19,APPR010,,True
1103747,ACC00557,Wire Out,79653.95,2026-08-19,APPR003,,True
1103748,ACC00853,Collateral Return,71661.12,2026-08-19,APPR012,,True
1103749,ACC00892,Wire Out,260986.88,2026-08-20,APPR003,APPR008,True
1103750,ACC00236,Wire Out,244615.51,2026-08-20,APPR003,,True
1103751,ACC00427,Wire Out,200299.21,2026-08-20,APPR004,,True
1103752,ACC00854,Wire In,610666.29,2026-08-20,APPR009,APPR010,True
1103753,ACC00249,Collateral Return,58247.06,2026-08-20,APPR003,,True
1103754,ACC00463,Collateral Return,13035.0,2026-08-20,APPR012,APPR005,True
1103755,ACC00623,Wire In,186108.56,2026-08-20,APPR004,,True
1103756,ACC00390,Collateral Pledge,179424.84,2026-08-20,APPR013,,True
1103757,ACC00026,Collateral Return,29184.92,2026-08-20,APPR001,APPR014,True
1103758,ACC00161,Wire Out,324989.08,2026-08-21,APPR006,APPR004,True
1103759,ACC00871,Wire Out,31540.66,2026-08-21,APPR003,,True
1103760,ACC00361,Collateral Pledge,38452.44,2026-08-21,APPR013,,True
1103761,ACC00135,Wire Out,225688.43,2026-08-21,APPR006,APPR012,True
1103762,ACC00433,Wire Out,74883.01,2026-08-21,APPR004,,True
1103763,ACC00190,Collateral Pledge,107781.96,2026-08-21,APPR012,APPR005,True
1103764,ACC00725,Collateral Return,424020.33,2026-08-21,APPR008,APPR003,True
1103765,ACC00236,Collateral Return,42761.69,2026-08-21,APPR011,,True
1103766,ACC00058,Wire In,31612.52,2026-08-21,APPR004,,True
1103767,ACC00520,Collateral Return,34360.88,2026-08-21,APPR009,,True
1103768,ACC00190,Collateral Return,25140.71,2026-08-21,APPR012,,True
1103769,ACC00648,Wire In,256998.48,2026-08-21,APPR011,APPR004,True
